SEQ,LINE_NM,UPDOWN_CD,DAY_CD,STATN_CD,EXT_CD,STATN_NM,FIRST_TIME,FIRST_DEP_NM,FIRST_ARR_NM,LAST_TIME,LAST_DEP_NM,LAST_ARR_NM
1106,01호선,1,2,1007,140,신도림,50230,구로,동두천,235700,광명,영등포
1107,01호선,1,1,1007,140,신도림,50230,구로,동두천,240400,인천,동묘앞
1108,01호선,2,1,1717,P158,세마,50300,병점,신창,233330,청량리,천안
1109,01호선,1,1,1724,P165,평택,52200,천안,청량리,240130,신창,병점
1110,01호선,1,2,1724,P165,평택,52200,천안,청량리,235130,신창,병점
1111,01호선,1,3,1724,P165,평택,52200,천안,청량리,235130,신창,병점
1112,01호선,2,1,1002,134,남영,52200,서울역,서동탄,241530,의정부,구로
1113,01호선,2,3,1815,151,부개,52300,구로,인천,241000,의정부,인천
1114,01호선,2,1,1815,151,부개,52300,구로,인천,241630,의정부,인천
1115,01호선,2,2,1815,151,부개,52300,구로,인천,241000,의정부,인천
1116,01호선,2,3,1022,116,창동,52300,의정부,인천,243530,연천,광운대
1117,01호선,2,2,1022,116,창동,52300,의정부,인천,243530,연천,광운대
1118,01호선,1,1,1801,143,개봉,52300,부평,동두천,242530,인천,구로
1119,01호선,1,1,151,132,시청,52300,구로,동두천,245030,서울역,동묘앞
1120,01호선,1,3,151,132,시청,52300,구로,동두천,240230,인천,광운대
1121,01호선,1,2,151,132,시청,52300,구로,동두천,240230,인천,광운대
1122,01호선,2,2,1002,134,남영,52300,서울역,서동탄,241030,소요산,구로
1123,01호선,2,3,1002,134,남영,52300,서울역,서동탄,241030,소요산,구로
1124,01호선,2,1,153,130,종로3가,52330,광운대,인천,245400,청량리,서울역
1125,01호선,2,3,1913,103,동두천중앙,52330,소요산,인천,235800,연천,광운대
1126,01호선,2,2,1913,103,동두천중앙,52330,소요산,인천,235800,연천,광운대
1127,01호선,1,3,1821,145,온수,52330,부평,소요산,241200,인천,구로
1128,01호선,1,2,1821,145,온수,52330,부평,소요산,241200,인천,구로
1129,01호선,2,1,1913,103,동두천중앙,52330,소요산,인천,235700,연천,광운대
1130,01호선,2,1,1708,P149,금정,52330,구로,천안,240200,광운대,서동탄
1131,01호선,2,2,1708,P149,금정,52330,구로,천안,240400,광운대,병점
1132,01호선,2,3,1708,P149,금정,52330,구로,천안,240400,광운대,병점
1133,01호선,2,3,153,130,종로3가,52330,광운대,인천,240030,소요산,구로
1134,01호선,2,2,153,130,종로3가,52330,광운대,인천,240030,소요산,구로
1135,01호선,1,3,1905,111,회룡,52330,광운대,연천,242430,인천,의정부
1136,01호선,1,2,1905,111,회룡,52330,광운대,연천,242430,인천,의정부
1137,01호선,1,1,1906,110,의정부,52330,광운대,연천,241230,인천,양주
1138,01호선,1,1,1729,P151,당정,52400,병점,광운대,240100,서동탄,구로
1139,01호선,1,2,1729,P151,당정,52400,병점,광운대,240100,서동탄,구로
1140,01호선,1,3,1729,P151,당정,52400,병점,광운대,240100,서동탄,구로
1141,01호선,2,2,1723,P164,평택지제,52430,병점,신창,235530,광운대,천안
1142,01호선,2,3,1723,P164,평택지제,52430,병점,신창,235530,광운대,천안
1143,01호선,2,1,1723,P164,평택지제,52430,병점,신창,235500,청량리,천안
1144,01호선,2,1,1003,135,용산,52430,서울역,서동탄,241800,의정부,구로
1145,01호선,2,3,1021,117,녹천,52500,의정부,인천,243730,연천,광운대
1146,01호선,2,2,1021,117,녹천,52500,의정부,인천,243730,연천,광운대
1147,01호선,1,1,1813,142,구일,52500,부평,동두천,242730,인천,구로
1148,01호선,2,1,1728,P169,천안,52500,천안,신창,235830,청량리,신창
1149,01호선,2,1,1806,152,부평,52530,구로,인천,241900,의정부,인천
1150,01호선,2,2,1806,152,부평,52530,구로,인천,241230,의정부,인천
1151,01호선,2,3,1806,152,부평,52530,구로,인천,241230,의정부,인천
1152,01호선,2,1,152,131,종각,52530,광운대,인천,245600,청량리,서울역
1153,01호선,2,2,1912,104,지행,52530,소요산,인천,240000,연천,광운대
1154,01호선,2,3,1912,104,지행,52530,소요산,인천,240000,연천,광운대
1155,01호선,2,1,1912,104,지행,52530,소요산,인천,235900,연천,광운대
1156,01호선,2,3,152,131,종각,52530,광운대,인천,240230,소요산,구로
1157,01호선,2,2,152,131,종각,52530,광운대,인천,240230,소요산,구로
1158,01호선,1,1,152,131,종각,52530,구로,동두천,245300,서울역,동묘앞
1159,01호선,1,2,152,131,종각,52530,구로,동두천,240500,인천,광운대
1160,01호선,1,3,152,131,종각,52530,구로,동두천,240500,인천,광운대
1161,01호선,2,3,1003,135,용산,52530,서울역,서동탄,241300,소요산,구로
1162,01호선,2,2,1003,135,용산,52530,서울역,서동탄,241300,소요산,구로
1163,01호선,2,2,1919,100-3,연천,52600,연천,인천,232900,연천,광운대
1164,01호선,2,3,1919,100-3,연천,52600,연천,인천,232900,연천,광운대
1165,01호선,1,1,1709,P150,군포,52600,병점,광운대,240300,서동탄,구로
1166,01호선,1,3,1709,P150,군포,52600,병점,광운대,240300,서동탄,구로
1167,01호선,1,2,1709,P150,군포,52600,병점,광운대,240300,서동탄,구로
1168,01호선,1,1,1907,109,가능,52600,광운대,연천,241500,인천,양주
1169,01호선,1,2,1802,144,오류동,52630,부평,소요산,241500,인천,구로
1170,01호선,1,3,1802,144,오류동,52630,부평,소요산,241500,인천,구로
1171,01호선,1,2,1723,P164,평택지제,52630,천안,청량리,235600,신창,병점
1172,01호선,1,3,1723,P164,평택지제,52630,천안,청량리,235600,신창,병점
1173,01호선,1,1,1723,P164,평택지제,52630,천안,청량리,240600,신창,병점
1174,01호선,2,1,1709,P150,군포,52630,구로,천안,240530,광운대,서동탄
1175,01호선,1,2,1906,110,의정부,52630,광운대,연천,241630,인천,양주
1176,01호선,1,3,1906,110,의정부,52630,광운대,연천,241630,인천,양주
